Ticker,Catatan,CIK,Basis,Periode_Lapkeu,Tanggal_Lapor,Form,Pendapatan,Pendapatan_Lalu,LabaKotor,EBIT,EBITDA,Laba,Laba_Lalu,BebanBunga,OCF,OCF_Lalu,Capex,Dividen,Buyback,Penerbitan,Aset,Aset_Awal,AsetLancar,LiabLancar,Ekuitas,Ekuitas_Awal,Kas,Goodwill,Intangible,LabaDitahan,Liabilitas,KasPlus,Utang,Tag_Utang,Saham,Tag_Saham,Tanggal_Saham,Dilusi_YoY,Tag_Pendapatan,Tag_Laba,Tag_OCF,ROA,ROE,Rev_YoY,Laba_YoY,Rev_CAGR3,EPS_CAGR3,Tag_Penyusutan,Tag_EBIT,OCF_Laba,OCF_Laba_Lalu,Akrual,ROA_Variabilitas5T,Goodwill_Ekuitas,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,ROIC,F_Score,F_Rincian,Nama_SEC,CIK_Pendahulu,GoingConcern,Restatement
CHTR,,1091667.0,TTM-4Q,2026-06-30,2026-07-24,10-Q,54396000000.0,55222000000.0,,12663000000.0,21425000000.0,4924000000.0,5264000000.0,,16470000000.0,15201000000.0,12112000000.0,0.0,4757000000.0,0.0,155618000000.0,151589000000.0,4973000000.0,13778000000.0,16952000000.0,16209000000.0,509000000.0,29710000000.0,0.0,-2938000000.0,133717000000.0,509000000.0,93959000000.0,LongTermDebt+ShortTermBorrowings,121255667.0,WeightedAverageNumberOfDilutedSharesOutstanding,2026-06-30,-14.418486323989832,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.03205656121117032,0.29697536262477003,-0.014957806671254237,-0.06458966565349544,,,DepreciationAmortizationAndAccretionNet,OperatingIncomeLoss,3.3448415922014623,2.887727963525836,-0.07516755803090425,0.13892116929319068,1.7525955639452573,,,4.361726954492416,0.08392492324284422,6.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR+ SAHAM+ MARGIN- ATO-,"Charter Communications, Inc.",,,
CHWY,,1766502.0,TTM-4Q,2026-08-02,2026-09-09,10-Q,13068700000.0,12345200000.0,3910500000.0,328200000.0,472100000.0,273700000.0,151100000.0,11500000.0,717200000.0,611300000.0,149100000.0,0.0,509900000.0,0.0,3740600000.0,3118800000.0,1845300000.0,2202400000.0,370500000.0,389900000.0,611000000.0,334100000.0,149700000.0,-1184800000.0,3370100000.0,612200000.0,591700000.0,LongTermDebt+ShortTermBorrowings,410100000.0,WeightedAverageNumberOfDilutedSharesOutstanding,2026-08-02,-4.271708683473385,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.07980289821267167,0.7198842714360862,0.05860577390402755,0.8113831899404369,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.6203872853489223,4.045665122435473,-0.12931160159780739,5.602643660229309,0.9017543859649123,0.2992263958924759,1.096803268383343,-0.04342300360093201,0.37471046793037743,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM+ MARGIN+ ATO+,"Chewy, Inc.",,,
CI,,1739940.0,TTM-4Q,2026-06-30,2026-07-30,10-Q,282382000000.0,262023000000.0,58254000000.0,9957000000.0,12681000000.0,6230000000.0,4872000000.0,1379000000.0,10277000000.0,5292000000.0,,1624000000.0,1281000000.0,220000000.0,157082000000.0,151651000000.0,46991000000.0,55562000000.0,42620000000.0,40214000000.0,6298000000.0,45534000000.0,26931000000.0,50355000000.0,114172000000.0,7257000000.0,31878000000.0,LongTermDebtAndCapitalLeaseObligations+DebtCurrent,264240486.0,dei:EntityCommonStockSharesOutstanding,2026-07-24,-1.56328080133058,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.04035849747192558,0.15042132457686458,0.0776992859405472,0.27873563218390807,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.6495987158908507,1.0862068965517242,-0.026216828133047,0.7476021079656786,1.068371656499296,0.20629501880431472,4.015664473559527,1.9415661225455405,0.11026199898495452,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM+ MARGIN- ATO+,The Cigna Group,,,
CIEN,,936395.0,TTM-4Q,2026-08-01,2026-09-03,10-Q,6020894000.0,4541635000.0,2653518000.0,738953000.0,887070000.0,654410000.0,140877000.0,69961000.0,1054683000.0,784376000.0,240321000.0,0.0,422386000.0,38027000.0,7997240000.0,5748778000.0,5262612000.0,1385933000.0,3056738000.0,2787301000.0,2445708000.0,513340000.0,188824000.0,-2535188000.0,4940502000.0,2630001000.0,3229843000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,141808525.0,dei:EntityCommonStockSharesOutstanding,2026-08-28,1.015923985633127,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.09521448320524532,0.22395812211383256,0.32571067467993364,3.645257920029529,,,Depreciation+AmortizationOfIntangibleAssets,OperatingIncomeLoss,1.611654773001635,5.567807378067392,-0.05823839311137233,3.4555812998044817,0.16793719317782552,0.44071827207055964,1.9857429068125223,0.676205936397353,0.12559513302189995,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM- MARGIN+ ATO+,Ciena Corp,,,
CINF,,20286.0,TTM-4Q,2026-06-30,2026-07-27,10-Q,13954000000.0,11672000000.0,,4208000000.0,,3327000000.0,1820000000.0,53000000.0,3417000000.0,2605000000.0,17000000.0,543000000.0,558000000.0,0.0,43231000000.0,38842000000.0,,,16671000000.0,14301000000.0,1750000000.0,0.0,0.0,17958000000.0,26560000000.0,1892000000.0,791000000.0,LongTermDebt+ShortTermBorrowings,153478045.0,dei:EntityCommonStockSharesOutstanding,2026-07-22,-1.3307984790874472,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.0810741656817711,0.2148392096086788,0.19551062371487316,0.828021978021978,,,DepreciationAmortizationAndAccretionNet,LabaSebelumPajak+BebanBunga,,,,3.822933356619897,0.0,,,,,,,CINCINNATI FINANCIAL CORPORATION,,,
CL,,21665.0,TTM-4Q,2026-06-30,2026-07-31,10-Q,21046000000.0,19999000000.0,12717000000.0,3131000000.0,3773000000.0,2037000000.0,2909000000.0,255000000.0,4456000000.0,3920000000.0,598000000.0,1822000000.0,1291000000.0,0.0,16790000000.0,17470000000.0,6308000000.0,6148000000.0,236000000.0,702000000.0,1370000000.0,3100000000.0,1495000000.0,27085000000.0,16224000000.0,1370000000.0,7823000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,797172829.0,dei:EntityCommonStockSharesOutstanding,2026-06-30,-1.4139923767367502,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.11891418563922942,4.343283582089552,0.052352617630881504,-0.2997593674802338,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.1875306823760434,1.347542110690959,-0.14121424401634558,2.0450867810019884,13.135593220338983,0.6042478380689917,1.2822707242000388,1.7103100980652002,0.27733819577247343,5.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE- CR+ SAHAM+ MARGIN- ATO-,COLGATE-PALMOLIVE COMPANY,,,
CLF,,764065.0,TTM-4Q,2026-06-30,2026-07-23,10-Q,19195000000.0,18457000000.0,-202000000.0,-797000000.0,284000000.0,-876000000.0,-1675000000.0,,-251000000.0,-862000000.0,606000000.0,0.0,0.0,0.0,20115000000.0,20471000000.0,6814000000.0,3606000000.0,5604000000.0,5819000000.0,70000000.0,1784000000.0,1063000000.0,-911000000.0,14297000000.0,70000000.0,7703000000.0,LongTermDebt+ShortTermBorrowings,570540047.0,dei:EntityCommonStockSharesOutstanding,2026-07-23,15.353535353535364,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.04316759473710147,-0.15337477020047274,0.03998482960394423,,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,,-0.03079879761494111,8.464568462403005,0.31834403997144894,-0.010523573847356082,8.071237166385382,26.87676056338028,-0.04620459382109048,3.0,ROA- OCF- dROA+ AKRUAL+ LEVERAGE- CR- SAHAM- MARGIN+ ATO-,CLEVELAND-CLIFFS INC.,,,
CLH,,822818.0,TTM-4Q,2026-03-31,2026-05-06,10-Q,6058424000.0,5945207000.0,1921589000.0,680688000.0,1130513000.0,395495000.0,391147000.0,,871417000.0,760827000.0,404666000.0,0.0,220002000.0,0.0,7552566000.0,7246387000.0,2443132000.0,1042959000.0,2775503000.0,2571224000.0,547994000.0,1555062000.0,679081000.0,2819052000.0,4777063000.0,669034000.0,2774017000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,52846032.0,dei:EntityCommonStockSharesOutstanding,2026-05-01,-1.85394402978164,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.05344905142951667,0.1479391036796904,0.019043407571847304,0.011116025432893473,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.2033578174186776,1.9451178201545711,-0.06431833387132184,0.9392893316269149,0.5602811454356201,0.3171763811842816,,1.8619715120480702,0.09182506156763033,6.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN+ ATO-,"CLEAN HARBORS, INC",,,
CLSK,,827876.0,TTM-4Q,2026-06-30,2026-08-06,10-Q,,,,-893798000.0,-452244000.0,-997821000.0,303210000.0,12845000.0,-528706000.0,-424308000.0,91295000.0,0.0,460000000.0,0.0,2702199000.0,3101817000.0,920827000.0,155752000.0,761283000.0,2146888000.0,202601000.0,131658000.0,0.0,-1152790000.0,1940916000.0,202601000.0,1780011000.0,LongTermDebt+ShortTermBorrowings,256817073.0,dei:EntityCommonStockSharesOutstanding,2026-08-04,,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.3438381286336909,-0.6862189327931542,,-4.2908578213119615,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,-1.3993865637676857,-0.16165186312374052,12.468075879951657,0.17294225669035038,,16.16423946525453,,-0.26484915216251775,,ROA- OCF- dROA- AKRUAL+ LEVERAGE- CR+ SAHAM? MARGIN? ATO?,"CleanSpark, Inc.",,,
CLX,,21076.0,TTM-4Q,2026-03-31,2026-04-30,10-Q,6760000000.0,7019000000.0,2964000000.0,1085000000.0,1311000000.0,756000000.0,694000000.0,97000000.0,576000000.0,1027000000.0,196000000.0,602000000.0,331000000.0,0.0,6436000000.0,5512000000.0,2651000000.0,3155000000.0,-67000000.0,27000000.0,1187000000.0,1229000000.0,0.0,223000000.0,6344000000.0,1187000000.0,4078000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,120921351.0,dei:EntityCommonStockSharesOutstanding,2026-04-16,-1.8369255073912294,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.12654837629728824,,-0.03689984328251883,0.08933717579250722,,,DepreciationDepletionAndAmortization,LabaSebelumPajak+BebanBunga,0.7619047619047619,1.4798270893371759,0.03013056578506863,4.296358964241905,,0.43846153846153846,3.3850789377080885,2.2051868802440886,0.24520723966707347,6.0,ROA+ OCF+ dROA+ AKRUAL- LEVERAGE- CR+ SAHAM+ MARGIN- ATO+,CLOROX CO /DE/,,,
CMC,,22444.0,TTM-4Q,2026-05-31,2026-06-29,10-Q,8850088000.0,7680111000.0,1642987000.0,674747000.0,1029938000.0,595110000.0,36812000.0,,918228000.0,751682000.0,513190000.0,82261000.0,126074000.0,0.0,9796355000.0,6993823000.0,3461715000.0,1488404000.0,4531867000.0,4097502000.0,563217000.0,2136509000.0,463872000.0,4888315000.0,5264214000.0,563217000.0,3200000000.0,LongTermDebt+ShortTermBorrowings,110624335.0,dei:EntityCommonStockSharesOutstanding,2026-06-25,-1.6243262031829353,RevenueFromContractWithCustomerIncludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.0708878726598372,0.13792665489214798,0.15233855344017821,15.166195805715528,,,DepreciationDepletionAndAmortization,LabaSebelumPajak+BebanBunga,1.5429550839340627,20.41948277735521,-0.03848893084992905,7.0326629217625065,0.4714412404424049,0.18564640261204182,,2.560137600515759,0.09134526941605015,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR- SAHAM+ MARGIN+ ATO+,COMMERCIAL METALS COMPANY,,,
CMCSA,,1166691.0,TTM-4Q,2026-06-30,2026-07-23,10-Q,124905000000.0,124184000000.0,,18317000000.0,34077000000.0,11200000000.0,22904000000.0,4400000000.0,32517000000.0,31210000000.0,12073000000.0,4864000000.0,5596000000.0,0.0,257548000000.0,273850000000.0,26335000000.0,33093000000.0,89763000000.0,96851000000.0,7661000000.0,53070000000.0,0.0,60298000000.0,167778000000.0,7678000000.0,90381000000.0,LongTermDebtAndCapitalLeaseObligations+DebtCurrent,3570000000.0,WeightedAverageNumberOfDilutedSharesOutstanding,2026-06-30,-4.212503353903941,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.042152962562900124,0.1200338666981041,0.005805900921213691,-0.511002444987775,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.9033035714285713,1.3626440796367447,-0.08022988419226268,1.8062792839572634,0.5912235553624544,,,2.4269448601696157,0.07449157720972666,5.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN- ATO-,COMCAST CORPORATION,,,
CME,,1156375.0,TTM-4Q,2026-06-30,2026-07-24,10-Q,6772600000.0,6444000000.0,,4409000000.0,,4325600000.0,3778600000.0,,4309000000.0,4196000000.0,96300000.0,4076000000.0,0.0,0.0,194676600000.0,179907000000.0,161631100000.0,158717300000.0,26520400000.0,27739000000.0,2144200000.0,10505800000.0,0.0,5457500000.0,168156200000.0,2275600000.0,3450000000.0,komponen:jadwal jatuh tempo 2026-06-30,361282000.0,WeightedAverageNumberOfDilutedSharesOutstanding,2026-06-30,0.25724632653911783,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.023095511923106084,0.1594414976944087,0.05099317194289266,0.14476261049065786,,,DepreciationAndAmortization,OperatingIncomeLoss,,,,0.45160491372125744,0.39614032970845087,,,,,,,CME GROUP INC.,,,
CMG,,1058090.0,TTM-4Q,2026-06-30,2026-07-31,10-Q,12423759000.0,11577532000.0,,1820149000.0,2198420000.0,1419406000.0,1541878000.0,,2327527000.0,2091666000.0,758542000.0,0.0,2783366000.0,0.0,8864585000.0,9268794000.0,940739000.0,1315080000.0,2199791000.0,3528195000.0,228199000.0,21939000.0,0.0,-67164000.0,6664794000.0,677857000.0,0.0,tidak ada tag utang,1265418000.0,dei:EntityCommonStockSharesOutstanding,2026-07-24,-5.271078537381612,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.15655173809580664,0.49560386495358055,0.0730921754308258,-0.07943040889097586,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.6397894612253294,1.3565703641922382,-0.10016015217020502,2.761381675859565,0.009973220183190131,,,-0.3083382611148006,0.48247421843159055,6.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN- ATO+,"CHIPOTLE MEXICAN GRILL, INC.",,,
CMI,,26172.0,TTM-4Q,2026-06-30,2026-08-04,10-Q,34708000000.0,33720000000.0,8788000000.0,3893000000.0,5013000000.0,2827000000.0,3066000000.0,321000000.0,4647000000.0,2844000000.0,1280000000.0,1105000000.0,0.0,0.0,35630000000.0,34259000000.0,18434000000.0,10673000000.0,12847000000.0,11789000000.0,3179000000.0,2222000000.0,2168000000.0,23650000000.0,21724000000.0,3924000000.0,7236000000.0,LongTermDebtAndCapitalLeaseObligations+LongTermDebtCurrent+ShortTermBorrowings,137664487.0,dei:EntityCommonStockSharesOutstanding,2026-06-30,0.0,RevenueFromContractWithCustomerExcludingAssessedTax,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,0.08089971240109316,0.22950154245819127,0.02930011862396209,-0.07795172863666011,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.64379200565971,0.9275929549902152,-0.05208258810399347,3.264850852489402,0.17295866739316573,0.2531981099458338,0.5735304332258926,0.6606822262118492,0.13687772343551236,6.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR+ SAHAM+ MARGIN- ATO-,CUMMINS INC.,,,
CMS,,811156.0,TTM-4Q,2026-06-30,2026-07-28,10-Q,8813000000.0,8017000000.0,,1670000000.0,3020000000.0,1026000000.0,1023000000.0,817000000.0,2148000000.0,2121000000.0,,0.0,0.0,1036000000.0,40905000000.0,37699000000.0,2866000000.0,3063000000.0,9774000000.0,8394000000.0,241000000.0,0.0,0.0,2546000000.0,30506000000.0,241000000.0,19036000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,313577136.0,dei:EntityCommonStockSharesOutstanding,2026-07-13,3.911735205616851,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.02610554170271233,0.11294583883751651,0.09928901085193953,0.0029325513196480912,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.0935672514619883,2.0733137829912023,-0.028548165487761436,0.7313281777172244,0.0,,,6.223509933774834,0.04674375467444647,5.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN- ATO+,CMS ENERGY CORPORATION,,,
CNC,,1071739.0,TTM-4Q,2026-06-30,2026-07-28,10-Q,202938000000.0,178190000000.0,16170000000.0,-5640000000.0,-4394000000.0,-5100000000.0,2054000000.0,655000000.0,9749000000.0,1730000000.0,798000000.0,0.0,35000000.0,37000000.0,83012000000.0,86395000000.0,46685000000.0,40759000000.0,22562000000.0,27406000000.0,24151000000.0,10835000000.0,4203000000.0,11306000000.0,60355000000.0,27057000000.0,16105000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,493995000.0,dei:EntityCommonStockSharesOutstanding,2026-07-24,0.8284908458751739,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.060210026740335404,-0.20413064361191163,0.1388854593411526,-3.4829600778967866,,,DepreciationAndAmortization,OperatingIncomeLoss,,0.8422590068159689,-0.17530562491514518,4.513266347641645,0.4802322489141034,0.07967950802708217,1.650926708341433,,-0.10632875143184421,5.0,ROA- OCF+ dROA- AKRUAL+ LEVERAGE+ CR+ SAHAM- MARGIN- ATO+,CENTENE CORPORATION,,,
CNH,,1567094.0,TTM-4Q,2026-06-30,2026-08-03,10-Q,18185000000.0,18069000000.0,5556000000.0,368000000.0,,311000000.0,823000000.0,,1784000000.0,3417000000.0,,139000000.0,0.0,0.0,42172000000.0,43687000000.0,,,7794000000.0,7779000000.0,1868000000.0,3606000000.0,1061000000.0,10527000000.0,34319000000.0,1868000000.0,25966000000.0,DebtAndCapitalLeaseObligations,1237725958.0,dei:EntityCommonStockSharesOutstanding,2026-06-30,-0.9577015163607316,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.007244435644486891,0.03994092339305208,0.006419835076650671,-0.6221142162818956,,,DepreciationAndAmortization,LabaSebelumPajak+BebanBunga,5.736334405144695,4.151883353584447,-0.03431206978883984,1.4324579269394508,0.46266358737490376,0.3055265328567501,1.9553812925941336,,0.007542025033721554,6.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR? SAHAM+ MARGIN- ATO+,CNH INDUSTRIAL N.V.,,,
CNK,,1385280.0,TTM-4Q,2026-03-31,2026-05-01,10-Q,3217400000.0,3011000000.0,,,,170700000.0,246000000.0,138500000.0,,,,0.0,0.0,0.0,,,,,,,,1247600000.0,0.0,,,,1897300000.0,komponen:jadwal jatuh tempo 2025-12-31,114700000.0,WeightedAverageNumberOfDilutedSharesOutstanding,2026-03-31,-3.936348408710222,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,,,0.06854865493191631,-0.3060975609756098,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,,,,,,,,,,ROA? OCF? dROA? AKRUAL? LEVERAGE? CR? SAHAM+ MARGIN? ATO?,"Cinemark Holdings, Inc.",,,
CNM,,1856525.0,TTM-4Q,2026-08-02,2026-09-09,10-Q,7698000000.0,7740000000.0,2082000000.0,742000000.0,928000000.0,459000000.0,431000000.0,118000000.0,683000000.0,606000000.0,55000000.0,0.0,365000000.0,0.0,6709000000.0,6306000000.0,2937000000.0,1190000000.0,2031000000.0,1886000000.0,312000000.0,1921000000.0,0.0,784000000.0,4605000000.0,312000000.0,2449000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,193359334.0,WeightedAverageNumberOfDilutedSharesOutstanding,2026-08-02,-2.492794219904615,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.07053399923165578,0.23436303293336738,-0.005426356589147252,0.0649651972157772,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.4880174291938997,1.406032482598608,-0.03442182097579716,1.4361236965804656,0.9458394879369768,0.2704598597038192,0.5594168646190077,2.302801724137931,0.1292271433794168,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM+ MARGIN+ ATO-,"Core & Main, Inc.",,,
CNMD,,816956.0,FY,2025-12-31,2026-02-17,10-K,1374725000.0,1307015000.0,750476000.0,102622000.0,154965000.0,47055000.0,132424000.0,31087000.0,170689000.0,166968000.0,19806000.0,24746000.0,0.0,0.0,2325749000.0,2306247000.0,672860000.0,315041000.0,1033097000.0,962681000.0,40817000.0,807011000.0,582051000.0,588766000.0,1292652000.0,40817000.0,834942000.0,LongTermDebtAndCapitalLeaseObligations+LongTermDebtCurrent+ShortTermBorrowings,29951248.0,dei:EntityCommonStockSharesOutstanding,2026-07-27,-0.0032102728731997487,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.02031737505818226,0.04715454324078129,0.0518050672716075,-0.6446641092249139,,,Depreciation+AmortizationOfIntangibleAssets,OperatingIncomeLoss,3.627435979173308,1.2608590587808857,-0.05338260223022645,3.2470196339117283,0.7811570452726123,0.5459099092545782,0.8042836987874001,5.124544251927855,0.03634441784968791,6.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN- ATO+,CONMED CORPORATION,,,
CNO,,1224608.0,TTM-4Q,2026-06-30,2026-08-06,10-Q,4646600000.0,4382400000.0,,617200000.0,946600000.0,279600000.0,305500000.0,216000000.0,698900000.0,704400000.0,,66400000.0,255000000.0,11100000.0,39861200000.0,37329100000.0,,,2591600000.0,2522700000.0,1306000000.0,0.0,0.0,2546100000.0,37269600000.0,1306000000.0,1336300000.0,komponen:NotesPayable,92521371.0,dei:EntityCommonStockSharesOutstanding,2026-07-30,-5.413105413105413,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.007244433562248106,0.10934047670257904,0.060286600949251534,-0.0847790507364975,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,,,0.4590130935626214,0.0,,,,,,,"CNO Financial Group, Inc.",,,
CNP,,1130310.0,TTM-4Q,2026-03-31,2026-04-23,10-Q,9412000000.0,8943000000.0,9408000000.0,2119000000.0,3709000000.0,1071000000.0,966000000.0,944000000.0,2358000000.0,2011000000.0,5030000000.0,581000000.0,0.0,0.0,47837000000.0,44486000000.0,6187000000.0,5312000000.0,11449000000.0,10955000000.0,639000000.0,3550000000.0,0.0,2359000000.0,36388000000.0,1194000000.0,22476000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,654169480.0,dei:EntityCommonStockSharesOutstanding,2026-04-15,0.9297142743437847,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.023201152475547805,0.09560792715586502,0.05244325170524422,0.10869565217391308,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.2016806722689077,2.0817805383022776,-0.027880376504229715,0.7006214212417216,0.3100707485369901,0.9995750106247344,1.0335609642319818,5.737934753302777,0.05402274619393523,5.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM- MARGIN- ATO-,CENTERPOINT ENERGY INC,,,
CNR,,1710366.0,TTM-4Q,2026-06-30,2026-08-06,10-Q,4270300000.0,3246764000.0,,79574000.0,722879000.0,100128000.0,20620000.0,44886000.0,565076000.0,393165000.0,305572000.0,20479000.0,146055000.0,0.0,6122353000.0,6208738000.0,1374671000.0,753044000.0,3718877000.0,3767586000.0,473204000.0,0.0,0.0,871639000.0,2403476000.0,473204000.0,447649000.0,LongTermDebtAndCapitalLeaseObligations+LongTermDebtCurrent+ShortTermBorrowings,49636257.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,-3.6536421936052665,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.016239925567007818,0.02674908030668154,0.3152480438984786,3.855868089233754,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,5.643536273569831,19.067167798254122,-0.0754106834504749,10.20639606034382,0.0,,,-0.0353516978636812,0.0191906681656035,6.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM+ MARGIN- ATO-,"Core Natural Resources, Inc.",,,
CNS,,1284812.0,TTM-4Q,2026-06-30,2026-07-31,10-Q,583892000.0,543579000.0,,192108000.0,202342000.0,168301000.0,162117000.0,,72166000.0,-116133000.0,,132556000.0,19129000.0,0.0,900979000.0,751023000.0,,,589375000.0,528501000.0,59154000.0,0.0,0.0,-85063000.0,205611000.0,59154000.0,0.0,tidak ada tag utang,51421533.0,dei:EntityCommonStockSharesOutstanding,2026-07-23,0.7577082240485034,RevenueFromContractWithCustomerIncludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.20375399061260216,0.30110853082094974,0.07416217329955721,0.038145290129967924,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,,,12.29991661887995,0.0,,,,,,,"COHEN & STEERS, INC.",,,
CNX,,1070412.0,TTM-4Q,2026-06-30,2026-07-30,10-Q,2599462000.0,1605601000.0,,1319878000.0,1885181000.0,949445000.0,155722000.0,164433000.0,1087842000.0,937096000.0,561864000.0,0.0,537147000.0,4415000.0,9136899000.0,8987867000.0,471355000.0,657892000.0,4843809000.0,4092713000.0,6162000.0,323314000.0,54057000.0,2321367000.0,4293090000.0,6162000.0,2223745000.0,LongTermDebt+ShortTermBorrowings,147943637.0,dei:EntityCommonStockSharesOutstanding,2026-07-15,-10.35556070060335,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.10476769741468663,0.2124864684493587,0.618996251247975,5.097051155263868,,,DepreciationDepletionAndAmortization,LabaSebelumPajak+BebanBunga,1.1457662107863014,6.017749579378636,-0.015271590264944662,9.27159334960037,0.06674788374190642,,,1.1763236527420975,0.15745718331634503,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR+ SAHAM+ MARGIN? ATO+,CNX Resources Corporation,,,
